protocol,Source Port,Destination Port,Packet Length,TTL,Anomaly Score,label
2,42910,31369,794,226,0.02761605726227012,1
2,45422,5284,1026,223,0.8104273690648183,1
1,55463,61161,1414,99,0.29997588176829715,1
1,3631,25855,696,164,0.12670184503466486,0
1,26674,10716,1126,121,0.11333408544770585,1
1,39722,16166,230,120,0.6798748141696267,1
0,33377,58785,1356,41,0.99761683604055,0
1,37814,63658,1380,39,0.6661950983728997,0
0,13015,34109,509,43,0.2623481500667757,0
2,22192,26798,1446,95,0.20330597100293968,0
1,32123,47574,658,149,0.5259570992680407,0
0,40409,10585,210,90,0.0650392993507033,0
1,36943,14781,690,226,0.3993308329271872,1
2,32440,37906,862,250,0.6662349040057874,0
2,61806,21574,354,81,0.9676622758084842,1
2,6604,50514,1130,182,0.4256534478156052,0
1,8078,64116,598,71,0.20022394040730662,0
1,25114,33360,81,153,0.8173624033727843,0
0,41411,527,406,128,0.7441995248606165,0
2,16847,7856,1189,237,0.8597038882047439,1
1,47039,43464,172,158,0.21471872754289212,1
2,38365,34061,638,118,0.4048321958498351,1
2,16363,50807,717,254,0.9815544377230375,0
0,65437,29483,1392,108,0.1580423197763735,1
0,4515,16572,197,152,0.6714508191554378,0
0,1730,31741,866,235,0.23718446154726402,0
0,32981,63033,506,177,0.5001590062825443,1
2,16752,19143,1290,180,0.800509645795688,1
0,8021,25105,1297,142,0.488586052555819,0
0,39025,8626,519,160,0.8054816933119101,1
0,61432,39200,560,197,0.4263349054403459,1
0,59121,55190,1395,72,0.9993529298700329,0
2,65014,15927,32,201,0.4358282342202101,0
0,39547,31219,170,168,0.1493794786378264,1
2,57136,44473,1093,54,0.4018695156492489,1
1,26187,26381,1258,109,0.7425931846422301,0
2,18742,57647,1010,42,0.8479377577586286,0
2,22996,20567,663,102,0.46010329917626236,0
0,19255,56126,391,190,0.5944768410584397,0
1,40643,33206,1156,247,0.8448900678262903,0
1,13150,43549,271,57,0.8135461799983198,0
1,24619,29718,1384,61,0.6577239053611328,0
1,41657,49985,72,193,0.8150271042508549,1
2,13142,41757,1173,205,0.575910758368637,1
1,4341,25136,212,133,0.004648168925280638,1
2,46004,28165,610,100,0.0412667844022232,1
2,45139,8954,1100,164,0.9798083992381831,1
2,62670,38563,116,220,0.1449920420027052,0
1,44182,3575,217,242,0.40451640882346274,1
0,56987,20170,166,197,0.933811275009968,0
0,48655,59859,1338,187,0.19503948473304944,0
1,50340,21605,742,185,0.8437913444665007,0
0,40852,24135,703,92,0.8182675681595905,0
0,60366,49070,1055,137,0.9863296545513397,0
2,16528,23203,352,54,0.28168183364816834,1
2,4081,685,1263,205,0.31532535538014594,0
1,27684,62605,1441,144,0.9028780010577865,1
1,38220,37002,1385,61,0.23407905920227956,0
0,1426,49730,531,98,0.5479009569871091,1
2,9629,45766,191,251,0.7073449591910562,0
1,58412,8008,1209,192,0.2718842452628857,0
1,16785,49380,1213,162,0.9384129454447588,0
1,56525,35097,583,228,0.6656975480739203,0
1,54333,51884,531,152,0.04713930826982504,0
1,28067,41788,1232,114,0.13573753126091392,0
1,34659,49583,1163,201,0.1907815700915636,0
0,14803,9256,124,93,0.2449573639934497,0
2,16179,32263,693,217,0.7306773700294364,1
2,42002,18094,826,88,0.0889352447554681,0
1,34156,5783,1084,32,0.3505946722761345,0
2,24875,1235,908,133,0.9113833233280016,1
2,16390,57646,895,232,0.556667686337004,0
2,29432,37974,696,219,0.2654965638385357,0
1,7595,34189,340,100,0.9570562964803099,0
1,63604,31997,354,90,0.24431589196868242,0
2,50755,29205,1203,77,0.9050996212676428,0
2,57850,17153,283,137,0.7257696736145556,0
1,58913,65403,884,65,0.7405210369587861,0
0,15041,55187,371,132,0.7649393184016161,1
2,40260,42365,1253,128,0.5065693120572092,1
0,5174,25020,1425,184,0.8145787260026688,1
2,46857,19489,695,201,0.8361930977524903,0
0,20447,37124,938,60,0.36048672167611706,0
0,5161,19690,24,184,0.4003445182163753,0
0,31016,50691,53,213,0.8887567185390258,0
1,46028,28507,1188,154,0.5247292604295243,0
0,29926,17716,370,104,0.866943495941869,1
0,50628,57321,602,226,0.6267694617578073,0
0,45945,64227,484,174,0.5935677567490424,0
2,56713,56092,367,35,0.030980953277861878,0
0,14857,41030,144,69,0.27789439784074976,1
2,2405,13766,1314,51,0.5020576469023181,0
0,9178,21943,376,144,0.5873171721347009,0
0,35259,38713,546,54,0.6304345290007342,1
1,14463,60780,517,196,0.716222825011617,0
2,20146,39895,1196,221,0.6562334322936318,0
0,24980,65278,72,142,0.8485767073958004,1
2,64903,49633,168,167,0.2954703428875134,1
2,59584,38032,522,196,0.6415699856658924,0
1,56923,20479,889,76,0.051159514196271294,0
1,18288,22552,1493,128,0.4801900773220279,0
1,45798,48069,238,64,0.2680329659518925,0
1,4173,28073,1320,166,0.38088714829469605,0
1,25684,35562,471,53,0.3546627517649591,1
1,63517,2893,1471,164,0.060430677152637724,0
1,41684,33967,102,46,0.4666458007513755,0
1,21552,24396,1261,52,0.9946292879915534,0
0,49928,18757,757,157,0.2989360568364836,0
2,2192,51045,546,120,0.7361459716682507,0
1,46148,22175,423,48,0.5477883349204357,0
1,36921,34652,309,87,0.3252253005314737,1
2,16056,54620,439,81,0.08960706039242117,0
0,53821,798,358,166,0.21585790076521238,0
2,36318,8210,796,149,0.7818535394902439,0
2,44851,41004,730,153,0.2790201774186454,0
1,4540,49307,1006,81,0.14430248241185317,0
2,20775,21347,978,91,0.3312983404606731,1
2,31397,48026,1462,156,0.5840429522276902,1
1,57514,28025,1250,242,0.7034631642899991,0
1,31294,29415,705,147,0.38736483696958,1
1,11410,53233,1308,166,0.498147157078349,0
1,37347,40819,1079,199,0.4549166920334615,0
2,49804,5948,392,204,0.009003349923426884,0
2,15181,9618,1302,218,0.39560047485584826,0
0,38903,20705,1013,119,0.587319810172082,0
0,40544,61657,550,234,0.569944716415761,0
2,50621,60984,943,136,0.7497675583342468,0
0,40156,28703,42,86,0.6703759104353387,0
2,4650,1893,123,95,0.27680679711615375,0
0,21424,29755,260,224,0.2556436715589626,0
1,37667,63356,1024,213,0.46414179806343414,1
0,39289,58242,922,127,0.7329696677216548,0
1,17003,3425,1296,199,0.09382730657596439,0
1,12553,64423,1185,212,0.9483265830361624,0
1,56414,61885,833,75,0.5431531237064317,1
1,17669,42219,674,222,0.3064083949335007,0
0,27448,13419,1494,161,0.693391230881426,1
2,55168,29887,802,238,0.04472581624310179,0
1,14406,34784,326,180,0.4843969157830629,1
0,5049,23058,27,247,0.485969647463809,0
1,44250,55185,1112,81,0.16197528490935031,0
0,14868,4834,594,240,0.8373878159418832,0
0,58459,9895,1111,142,0.7968121186802541,0
0,54398,48711,931,211,0.152732394453709,0
2,5199,41834,1451,168,0.3638272935633775,0
0,31543,566,537,130,0.10042955663088793,0
0,61677,40181,1162,179,0.8486087568391968,0
2,10198,18403,1074,242,0.32332010374864084,1
2,4467,42846,502,177,0.43931630785765274,1
0,22419,10316,226,115,0.32387195002056646,0
2,11749,12835,688,61,0.310026016464951,0
1,34485,2315,598,96,0.747302253748589,0
1,62488,37181,406,55,0.7475662341798232,1
2,42139,3884,431,247,0.5177881704805695,1
2,45572,44153,1413,206,0.6576169493263143,1
0,32375,10052,1396,242,0.5116631973579566,0
2,19220,40985,1379,253,0.028589209939715032,1
0,47633,11696,910,121,0.06600643312993248,1
1,15278,61600,925,137,0.3837405695128313,0
2,15045,23124,1332,203,0.7497463586283942,1
0,47160,58482,982,188,0.913226228134345,0
0,6748,7903,984,108,0.029708305346752617,0
1,29714,45956,159,99,0.368030052686807,1
2,2431,63990,319,140,0.2237824361164109,0
1,9056,17574,1056,176,0.8152052811654619,1
0,59584,56309,683,128,0.8459681446546411,0
0,48364,29375,1471,164,0.20640886769189526,1
2,18818,56495,844,123,0.7108272534348722,0
0,20905,12289,419,119,0.7317560373014286,1
2,21780,46979,1011,240,0.17705769678257033,1
1,41186,6885,1152,81,0.43369591700823573,0
2,30440,52310,1399,134,0.6203378054437996,0
2,50727,65086,168,143,0.02606660693259888,1
0,45378,10560,326,199,0.40459183304588275,0
0,26776,54673,1103,77,0.15495823294762068,0
2,13950,61822,454,210,0.5418965011208873,0
0,54508,18126,40,42,0.8429175834609547,1
0,34789,3689,894,43,0.5247539386260373,0
0,54252,23870,401,172,0.035983596208683966,1
2,15414,46883,264,95,0.02965724559679117,1
0,39891,38138,1116,39,0.6055031459041493,0
2,22963,54797,1492,224,0.3279815585256125,0
0,28331,44707,1119,40,0.5726665034718926,1
1,31852,63019,717,251,0.1636371089159876,1
0,29537,58242,609,161,0.7768623528361118,0
0,54228,4024,409,109,0.8607197057335678,1
2,55479,48751,1385,172,0.8892256020848937,0
2,25526,17101,1333,33,0.3040745888313513,0
0,31087,36736,587,227,0.6607353676247317,1
1,23510,7424,1374,235,0.2790423871302602,0
0,47301,39219,278,207,0.7627568208115785,0
0,39282,12214,445,105,0.12052500222632356,1
1,58740,35984,1049,162,0.7627648111211612,0
2,32716,56978,25,227,0.43972863766353476,0
0,39408,33159,210,165,0.8555494904355281,0
2,16982,28461,167,118,0.7389308599861465,0
2,36040,59044,424,36,0.3765196406964849,0
1,18256,64681,277,162,0.9035391853604525,1
1,11772,52190,749,169,0.28333713927531035,0
2,63809,31018,109,202,0.9669886314359233,1
0,11538,33001,843,178,0.7672033839556843,1
2,23762,26503,29,45,0.9906748512711893,1
0,9719,30991,1130,180,0.053904616398477545,0
0,9094,19516,857,155,0.2740360458771308,0
1,28789,29992,1194,74,0.7412642565144733,0
0,42686,7635,1007,59,0.9222497012503753,1
0,53801,11499,644,180,0.02877081711945295,0
2,31785,10917,49,195,9.295975584744376e-06,0
1,17722,29378,147,55,0.25624262925624774,0
0,16147,33002,1121,213,0.8527786766315614,1
0,36168,1392,440,197,0.767153102143225,0
1,26640,65207,1098,48,0.340277462168857,1
2,38170,43853,324,181,0.002011264345435748,0
1,12206,42216,565,114,0.5547057409537272,0
1,25857,14185,1148,76,0.23795547145095086,0
0,34366,27115,1215,105,0.7456089284998436,0
0,63037,11883,41,220,0.446349664382626,1
2,32355,47607,1330,170,0.6786019230476671,0
0,47122,17274,410,92,0.8523088298882903,0
0,27152,40671,636,69,0.5357597995185033,1
1,32580,45648,168,97,0.33595554072829237,0
0,62886,17130,1315,64,0.769543546015249,1
2,22993,64893,318,74,0.26518723977117786,0
1,22900,42680,191,190,0.8915188161064341,0
2,9973,428,66,143,0.07142764673293578,0
1,52986,31417,645,66,0.8354686411085447,1
0,25542,64134,226,68,0.09155572727095107,0
1,59472,732,472,206,0.05613698040981574,1
1,6694,800,1438,131,0.3632569373481609,1
0,25123,55660,944,54,0.956549354474828,1
0,40359,28874,773,195,0.9834860541916022,1
2,13740,7026,1344,199,0.2020705009661593,0
2,53635,14482,727,249,0.14863755566206616,0
0,39909,25412,1028,120,0.3529533315547776,0
0,54168,31359,695,240,0.33708684088107377,0
0,8861,40393,1219,46,0.7595928827379745,0
1,50379,57479,874,196,0.44399902074672615,0
1,48323,14962,802,163,0.7798835857345133,0
1,20183,21768,1153,181,0.7487130970250458,0
0,60700,55360,703,240,0.5783104301259233,0
2,52168,51691,982,53,0.8335120997416551,0
0,52419,52871,883,240,0.1956477465527071,0
1,42290,41001,1245,237,0.1618104956605133,0
1,51863,36136,187,109,0.7506502585026682,0
0,37901,64515,105,176,0.2447970621552955,1
0,52036,21393,868,103,0.0027943838203846605,0
1,60329,63170,1094,129,0.9119601686445381,1
1,22584,13263,1155,121,0.6229370580330629,0
1,18130,5230,461,140,0.4449376980079407,0
0,59147,23773,290,125,0.7257365100090378,0
1,47313,64882,363,245,0.33333173311528586,0
1,9744,18800,1226,111,0.9536660570954177,0
2,38685,46516,522,125,0.0686202889474109,1
0,50519,64406,1053,111,0.640948190662361,1
2,29386,23556,513,69,0.7772894828612735,1
2,29282,26617,1277,183,0.4691259078935094,0
1,22806,61684,1341,165,0.7549683550660359,0
0,42192,19334,263,227,0.9269103978785693,0
1,22144,4262,1394,241,0.7439939006792845,0
0,20814,54298,286,165,0.3093668671363111,1
2,59679,3467,912,57,0.5618463747192025,0
0,60667,46554,220,132,0.9116035178596232,1
1,28936,3089,258,250,0.4490977254824927,0
1,48398,45784,1377,200,0.6816984949157149,0
1,43931,1116,934,106,0.4655147251288725,1
0,51095,4579,1458,69,0.12134415694036216,1
2,55995,2591,988,239,0.0585976358762752,0
2,35836,7373,503,114,0.9522739596286872,0
0,50594,3574,1480,202,0.6125417734210956,0
1,51925,2979,265,212,0.10381491312249158,0
2,61210,43408,1051,174,0.8574385584698381,1
1,57554,9423,171,249,0.5226931365108133,0
0,63852,43627,1435,87,0.7719321122398732,0
1,51275,23698,230,136,0.12675619562541507,0
2,37184,56175,386,215,0.9069104318295861,0
2,20180,30821,963,62,0.5905354396820256,0
1,11696,37744,105,242,0.738260680749041,1
0,15468,4926,1098,216,0.03137968801685298,0
1,7808,57200,465,210,0.31530490019900315,1
0,18953,64753,639,183,0.2674454143954117,0
1,2094,63465,323,89,0.9495949952878708,1
2,23930,57243,151,104,0.18533856888033606,1
0,35642,29431,1464,246,0.7070517267140926,0
0,63583,28835,923,163,0.042753537749293025,0
0,55229,24436,1428,41,0.19768408569423856,0
2,46182,21677,1007,222,0.3385973542543528,0
1,3963,55798,1241,104,0.7945058478747417,1
2,65365,43555,66,242,0.7899765800618004,0
0,30865,54556,776,46,0.9526018617431619,0
1,43887,19815,1246,129,0.9167675026668848,0
2,17325,14717,1304,94,0.08151459504501635,0
0,8218,60262,709,50,0.8298677221446958,0
0,6875,27529,1067,144,0.4511735795400168,0
2,56849,1996,706,94,0.8658860907297334,1
2,17402,22415,805,147,0.08928625153113057,0
2,1702,13845,359,215,0.8227691015073356,0
0,31664,36660,431,52,0.1596425190007743,1
2,34780,15523,1304,193,0.3338416300693422,0
0,30801,39914,305,176,0.02884840029002167,1
2,60843,64097,1129,177,0.12372808818713854,1
0,27207,8499,869,112,0.44572588541238267,1
0,28469,42323,449,97,0.8183383356344703,0
1,2526,2103,50,210,0.7736697713650498,1
2,51965,35799,622,96,0.23529776177631323,1
2,22689,8525,459,74,0.15169044906928097,1
0,17222,30847,1004,88,0.38926346298177006,0
0,22435,8108,1392,169,0.8832683472128847,0
0,51601,60097,431,68,0.09142507416300316,0
1,16891,49395,547,207,0.5429140103443503,0
1,63525,18269,329,151,0.0888074794030419,0
0,15290,47704,968,100,0.47021212116423894,0
2,40446,24400,1439,87,0.12679151216098228,1
2,36232,9625,1381,150,0.08033693499936478,1
1,44026,27127,693,235,0.19084933306358476,1
1,57032,65239,456,195,0.2552560193687662,1
0,32237,23132,723,190,0.2762653791314248,1
2,8391,57647,682,86,0.6452679472473328,1
0,59646,48592,384,69,0.05498187562288126,0
1,14514,20715,942,232,0.08080905990536413,0
2,36386,40632,132,249,0.1887061614792671,0
2,54865,35878,195,46,0.872063069181422,0
1,52612,18571,1192,175,0.6286049260632328,1
0,39309,12483,1221,108,0.7303696591879556,0
0,62171,34319,955,248,0.37036215555765917,0
2,60573,59137,401,253,0.21322034907000087,0
1,10243,33415,1266,84,0.037961360962912805,0
2,7334,55297,1302,215,0.4885356199718922,0
1,37331,21041,1232,38,0.5742809642273129,1
0,30655,13408,325,216,0.8970027943777118,0
1,15768,58057,1421,86,0.882092978748994,0
0,20891,45469,621,83,0.42468515847225496,1
1,57547,33306,362,35,0.42357792900346214,1
2,19649,14167,175,74,0.16112289671583369,0
0,7402,6573,731,71,0.25744898784259085,0
2,20173,33003,1098,152,0.9256635763208915,0
2,43157,26973,1485,61,0.14103601093520213,1
0,12446,46836,1243,169,0.9686995467436516,0
0,28950,63334,422,253,0.5047385502151964,0
2,38703,42465,633,134,0.4566067747668311,0
2,34195,46919,816,38,0.1746383806863545,1
2,14204,22924,642,195,0.6615412504824808,0
2,28325,50527,622,194,0.45984551836224785,0
0,53558,61856,196,247,0.37066306791322123,0
0,37955,1910,468,198,0.26451621858529195,0
2,25038,58260,762,195,0.06648680301487198,0
1,50263,44919,320,140,0.5193281165510958,0
1,31960,56371,726,51,0.31290833305863675,0
0,15360,32849,326,80,0.7078652030027721,1
2,59526,2084,770,127,0.7235223567491524,0
2,23224,46147,888,90,0.3321070115377964,1
0,6494,60033,1310,208,0.6691206835667609,0
1,31883,47986,233,121,0.2586752402794943,0
1,15977,50843,502,57,0.7271737262421529,0
1,40068,17141,1305,67,0.016077145545221994,0
0,39531,2671,1110,202,0.15160876698531278,0
1,54449,36520,152,157,0.2450086619074362,0
0,28457,44513,531,74,0.7729354869865064,1
0,26981,57812,230,130,0.06637625308440853,1
2,7547,38030,1007,235,0.18805714371553095,0
1,22411,14692,1006,64,0.3586241055051941,0
0,58214,39621,736,131,0.009174994152910898,0
1,48785,34263,272,237,0.7621209753744086,1
1,32193,54893,57,128,0.5601051496721345,0
2,46665,25596,1086,204,0.9006793870200173,0
1,24014,57208,648,76,0.031031032544945436,0
2,30685,63055,1448,119,0.27139068376632025,0
0,14443,50054,1006,174,0.7312516574367022,0
1,15481,33441,65,126,0.6751494194489744,0
0,3088,8631,1497,48,0.2430574406047079,0
1,39107,31251,324,171,0.5956877349680622,0
0,11590,28799,252,53,0.7937576531077537,0
1,34109,63693,264,182,0.033380703334614736,0
1,32552,43037,779,121,0.7176283968694148,0
1,51678,33213,1338,109,0.25209706511397556,0
1,7154,41926,858,171,0.9478512885341324,0
1,41211,11983,1426,145,0.5382202213611084,0
1,3066,8656,177,99,0.033386182631281125,1
1,5622,64792,1448,141,0.40343061878255526,1
1,44006,18583,1044,210,0.9663118582194857,0
1,33910,35056,236,156,0.7303729932442136,0
0,34501,63754,947,172,0.3004790036864622,1
2,49649,44726,526,88,0.5752672943138663,0
1,53733,60521,780,86,0.5991013556195962,0
2,29740,4009,923,113,0.023348160783210226,1
1,13625,44465,600,138,0.178833361249222,0
1,37042,41873,1073,187,0.5517769383122278,0
0,9085,497,646,133,0.402752558490689,0
0,9633,34232,539,203,0.19003781452016077,0
2,36395,63212,294,178,0.7726687348641699,0
0,45838,23213,511,205,0.4889948806787626,0
0,18509,20638,846,142,0.30997314236684914,0
2,21829,45228,970,138,0.16167734641574594,0
0,8881,16878,945,133,0.6111633627916309,0
1,12644,54218,866,34,0.6662613026613708,0
2,9201,54583,1079,242,0.6695972165770953,0
2,31135,17811,1354,179,0.22028736028870277,0
1,56258,9885,1087,56,0.5953384072223521,0
0,24066,50946,1198,106,0.9054064648584275,0
2,19669,2724,1120,215,0.3531876007629875,0
2,25429,49811,1481,240,0.2107669326418441,0
1,62537,64391,1475,92,0.772149516020762,0
1,12850,4762,58,154,0.17688294015945139,0
0,14914,7631,258,86,0.25374872039489194,0
2,17916,61807,1056,194,0.10064439431196248,0
0,52555,16376,141,237,0.26787431607466927,1
0,61532,41510,163,218,0.4103350662149784,0
1,59055,25219,703,70,0.06415786194299111,0
2,54928,30566,474,216,0.8717089108973005,1
2,47622,37119,387,114,0.5136747922166857,0
2,10508,32976,778,226,0.5881036318885304,1
1,6519,27074,266,65,0.3712857564334544,1
1,29505,4191,942,144,0.6698352295539118,0
1,12291,1884,1088,200,0.43178173585103075,1
1,53385,2887,784,181,0.761313774539245,1
1,41190,49630,394,58,0.8214021435154072,1
2,7767,64171,1334,180,0.6718491118865227,0
0,55824,8954,226,200,0.4913356191742305,0
2,38963,8382,538,62,0.7822693506022277,0
0,49797,23239,261,186,0.4942853114048491,0
1,58066,13796,1157,196,0.11150990436956876,0
0,50500,30429,838,225,0.1163402232441062,0
2,63455,63000,321,213,0.9485831396330012,1
2,27593,49908,1319,168,0.21356300845787612,0
0,29576,9639,1139,114,0.8159249910219764,1
1,46796,4932,1337,201,0.24670540727502854,0
1,44754,42624,720,195,0.43078009385681637,0
2,29972,38493,1403,41,0.6549481120981441,0
0,11799,26412,307,218,0.15886717289590413,0
1,4581,45189,173,71,0.7372464883638775,1
1,4611,20535,442,85,0.6899129725565383,0
2,17559,36829,869,198,0.543082889105783,0
1,1978,29182,69,166,0.5658897560424324,0
0,47586,37534,1250,35,0.10577179352159038,0
2,54530,19997,583,174,0.4359491504351223,0
2,60739,6554,873,235,0.08657139535762459,0
0,24568,40147,902,207,0.3078632910335106,0
2,63332,18074,681,37,0.9003121410906335,0
1,59559,50469,584,104,0.5745334005547921,0
1,34479,7131,232,194,0.7427034381526816,1
0,42293,29406,1109,231,0.5738858673758923,0
1,16162,35955,1275,230,0.19423675800664908,0
0,43486,61365,830,227,0.5948083157798915,0
0,4151,5790,869,89,0.7553880773055249,1
1,24171,28931,1363,108,0.1384050028670275,1
0,46552,48891,1180,50,0.8169067100945848,1
1,12583,17530,900,93,0.5553921789782958,0
2,48588,53547,1108,102,0.0042752021687813,0
2,4419,7943,1175,169,0.519778486337977,0
0,26413,7549,353,56,0.3956714921368296,1
1,1869,49713,51,203,0.29644651128998756,0
1,34956,18297,887,158,0.7712572199178752,0
2,46746,51017,917,89,0.8994998836588509,1
2,64773,32245,1286,184,0.7626530893451102,0
1,39696,297,1235,252,0.8467725815908732,0
0,14755,2410,1185,151,0.9087809432111732,0
2,60135,59981,620,235,0.9126293113764777,0
0,55536,56783,1007,142,0.11463814299675745,0
0,34146,34230,1234,199,0.45638548888716146,0
2,52048,30847,1192,107,0.0002864743929102964,1
0,52200,53445,618,101,0.5064625847036726,1
0,36609,35037,1459,169,0.9242439343437908,0
1,4856,50147,539,97,0.1991022903981734,0
0,33356,63579,888,151,0.6397866287665797,0
1,13491,39323,35,184,0.6443790464178937,0
2,42049,49160,1149,230,0.16035398468777295,0
2,14131,27168,302,118,0.23852743931746034,0
1,63835,51668,1147,170,0.4620217839602411,1
2,13482,28992,380,153,0.18820937645434543,1
0,29690,17802,1078,195,0.5849939785245091,0
0,44505,51469,132,80,0.48454173102226905,0
0,3605,7359,327,79,0.5191981785123732,0
2,10606,53085,978,146,0.13446755282055523,0
0,59498,63139,1096,118,0.5172518254386435,0
2,52662,22589,1124,38,0.04947819105413931,1
0,59202,62902,853,250,0.8815352980116816,1
1,9442,17672,1412,108,0.3432496908055924,0
2,29115,60189,261,210,0.8563373248357075,0
2,30137,17503,50,176,0.7016563687448438,1
0,19851,25129,723,191,0.766172589297181,1
2,59095,31646,888,185,0.31454449453892275,0
2,64068,7638,1404,152,0.22774393983405516,0
1,15443,661,252,155,0.40674055384111485,1
1,62054,41676,1077,181,0.024225862412799337,0
0,12838,6923,1286,172,0.9187556768683495,0
1,34828,28162,970,156,0.38701426596612454,0
0,11048,44722,78,43,0.988556604843565,1
0,64312,57257,790,102,0.7614494208074128,0
0,44724,55490,1121,32,0.08051500979931048,0
2,58860,51682,737,192,0.6601882778425759,1
1,8459,3971,321,150,0.2708391648379551,1
0,2572,3408,822,173,0.24371864558138012,1
1,59511,58803,916,142,0.25656266990321286,0
0,6089,27844,131,95,0.916075048692817,0
1,23904,9047,1456,74,0.4999801760713749,0
1,56359,23801,336,217,0.6694708988116058,0
0,54133,63986,1188,72,0.2809478257997007,1
2,4431,14548,687,240,0.5229544551851182,1
1,34431,37529,709,227,0.3501001382111898,0
2,33964,31390,37,146,0.32113904039640073,0
2,6690,60882,1394,70,0.24696884797021224,0
0,38146,51050,1198,32,0.40900689849340055,0
0,54135,30347,797,72,0.6600301106300229,0
0,26116,22749,379,204,0.222043776067109,0
1,65241,57617,351,119,0.9654439868773501,0
0,58890,46234,547,129,0.12461167646366667,1
0,11133,36856,31,119,0.4802072077214363,0
1,36678,25849,1118,110,0.0850282163553494,0
1,35956,53527,231,240,0.02266532106900998,1
0,64695,7608,660,172,0.9226773196983634,0
0,27529,36788,302,102,0.8103847939506341,0
0,37737,33584,1238,168,0.6941553731255583,0
0,55411,12564,799,222,0.8651908131499447,1
2,44193,46061,1073,130,0.8028484229697286,1
2,8770,64002,1052,182,0.6472377209863922,1
0,12999,56408,1352,213,0.8473423257683692,0
2,52766,48927,1488,206,0.3908005534601052,1
1,41546,33691,1353,198,0.5527518332351261,0
2,16620,45698,696,118,0.7763106529786457,0
2,55110,29177,724,185,0.08479801624634664,1
0,54252,14926,445,32,0.8586454671624839,0
2,38977,21252,610,173,0.15683045569660503,1
2,34885,17649,110,143,0.8645412528975391,1
2,4904,20109,475,105,0.311332871632927,0
2,44478,10980,463,96,0.32678284596921847,0
1,56735,2723,98,100,0.07394868986970127,0
0,44563,5356,946,98,0.8858996238957495,1
0,44472,46070,122,208,0.17451040239086957,0
1,3809,28800,642,81,0.6300499020370153,1
2,23473,35319,1499,89,0.6439675992535223,0
1,15823,54472,1009,84,0.2811515034146459,0
2,50072,32706,1357,122,0.9856609574568044,0
1,40331,43910,1290,146,0.06416621811108492,0
0,61126,23071,253,149,0.6078720109915183,1
0,51750,62966,663,88,0.4795439274571891,0
0,49808,50826,1278,117,0.24548410714727464,0
2,55852,53740,809,49,0.16355171132294644,0
2,48522,11285,406,47,0.7370843581589864,0
1,44357,21738,866,161,0.9163148744811864,0
1,41852,23242,57,44,0.10754626195472239,1
0,5014,27415,1204,204,0.19398021210600547,0
2,55386,50819,1492,111,0.9862697472955654,0
1,55021,20896,1160,231,0.015022674237874623,0
2,59461,26772,260,74,0.5082519696529233,0
2,51365,62410,1069,231,0.5161128500818143,0
0,20097,55325,581,85,0.26316152514577384,0
0,37887,1385,825,233,0.6630288804436608,0
2,15573,53556,317,190,0.9449409064270137,0
2,19283,53107,824,235,0.45021393095657714,0
2,57944,65454,173,168,0.7494195054011905,1
2,20814,22690,751,104,0.6460702592714582,0
0,11003,64357,487,79,0.47294186354171486,0
1,64880,27476,68,49,0.049812299803204674,0
0,21340,8253,65,253,0.7417498049572753,1
1,27207,30845,1328,246,0.36325144712146296,1
2,29348,30152,799,42,0.22449468840242093,0
1,25648,40007,101,221,0.9482686497881705,0
0,63539,23366,1087,115,0.773502769547162,1
0,39200,6027,974,50,0.9622686816769365,0
2,21269,32768,292,131,0.25621693216559005,1
0,47729,28524,413,147,0.8357933275778873,0
2,24814,55762,809,121,0.6077214042619692,0
0,27780,10483,614,105,0.9815036893032196,0
0,61414,46570,77,55,0.9463169456136573,0
2,3857,48889,584,44,0.9729680449427024,1
1,6309,48349,20,156,0.951767618339942,1
0,10613,41433,235,147,0.007660866890438989,0
1,48500,50111,1360,205,0.7410854101506894,0
0,15140,25109,1271,212,0.27193456120964177,1
0,8669,494,785,188,0.7050270955525281,0
0,45810,56195,690,195,0.9806112012539087,0
0,30174,16466,1330,102,0.03935939069875882,0
1,59199,39768,530,253,0.5669878324393505,0
1,11913,29551,934,157,0.7349531581167693,1
0,31310,65510,114,176,0.2533587822148069,0
0,38569,13834,512,207,0.22512193706714245,0
1,17018,2971,784,236,0.060345505401880994,1
2,36527,32780,1041,183,0.0939198571680756,0
2,47403,29959,169,213,0.6567499108483615,0
1,58449,56977,1066,150,0.5052106190319509,1
0,25686,61889,775,254,0.030072227481945935,0
0,40160,48320,1258,122,0.9696617587527658,0
2,27663,17146,418,116,0.6560458694888051,0
2,18229,35954,429,139,0.5154685690160083,1
1,57701,49178,150,158,0.2727242366264233,0
2,33954,1807,874,152,0.6580988848075032,0
1,8801,65011,167,160,0.36416786288271275,0
2,29339,55804,400,238,0.7024941626624895,1
2,48641,5665,1152,226,0.6825719203067642,0
2,27997,61502,571,37,0.09274379512412934,1
0,19340,28901,1164,109,0.9092607083109917,0
0,28328,14127,314,214,0.4869742516016813,0
0,37327,45663,1163,69,0.3929449389665539,1
2,31546,5155,475,192,0.9554621436287786,0
1,23364,22209,188,147,0.4382092811112116,0
1,20854,13768,729,133,0.7212209169030644,0
1,14427,20044,1186,39,0.6551364772498361,0
1,15540,47995,56,249,0.16514009808305663,0
0,52966,1526,1304,238,0.991142773743137,1
0,20115,33529,250,109,0.46360432229088666,1
2,8983,16979,273,143,0.3947825724173085,0
